orf_name,gene,TSS,chr,strand,f_gene_index,replication_timing,replication_H_index,expression_at_replication,replication_direction
YGL014W,PUF4,465748,7,+,1830,41.69468474,173,10.232090925576532,left
YGL013C,PDR1,472426,7,-,1831,40.68428474,171,11.904026167935864,left
YGL012W,ERG4,472819,7,+,1832,40.68428474,171,13.394619458072176,right
YGL011C,SCL1,475284,7,-,1833,43.21038474,176,12.320799085606614,right
YGL010W,YGL010W,475496,7,+,1834,43.21038474,176,8.569006405750756,left
YGL009C,LEU1,478728,7,-,1835,42.19988474,174,15.898172941834357,left
YGL008C,PMA1,482903,7,-,1836,33.10608474,156,17.76897370319508,early_peak
YGL007C-A,YGL007C-A,483183,7,-,1837,36.64258474,163,6.308159621596812,late_trough
YGL006W-A,YGL006W-A,485423,7,+,1838,33.61128474,157,4.705921791940764,left
YGL006W,PMC1,485516,7,+,1839,33.61128474,157,11.878919585393147,right
YGL005C,COG7,490577,7,-,1840,38.15818474,166,10.307544348927559,late_trough
YGL004C,RPN14,491958,7,-,1841,37.65298474,165,9.799334570614295,left
YGL003C,CDH1,494278,7,-,1842,37.65298474,165,10.052397377444743,right
YGL002W,ERP6,494470,7,+,1843,37.65298474,165,10.215968641434005,left
YGL001C,ERG26,496573,7,-,1844,37.14778474,164,11.842072477869337,left
YGR001C,YGR001C,498044,7,-,1845,37.14778474,164,11.696163642698899,left
YGR002C,SWC4,499938,7,-,1846,36.13738474,162,10.096466412359128,left
YGR003W,CUL3,500131,7,+,1847,36.13738474,162,10.323925535244262,left
YGR004W,PEX31,502876,7,+,1848,35.12698474,160,9.759514261645084,early_peak
YGR005C,TFG2,505893,7,-,1849,36.13738474,162,11.412363124601946,right
YGR006W,PRP18,506066,7,+,1850,36.13738474,162,8.394291347537383,right
YGR007W,ECT1,506939,7,+,1851,36.13738474,162,11.485135154879353,right
YGR008C,STF2,508452,7,-,1852,38.66338474,167,9.53600087490151,late_trough
YGR009C,SEC9,511046,7,-,1853,36.13738474,162,11.337707916813482,left
YGR010W,NMA2,511429,7,+,1854,36.13738474,162,10.493222481628182,right
YGR012W,YGR012W,513131,7,+,1855,36.13738474,162,11.256380534649333,right
YGR013W,SNU71,514532,7,+,1856,36.13738474,162,10.781876464999034,right
YGR014W,MSB2,516688,7,+,1857,36.13738474,162,14.477558056178676,right
YGR015C,YGR015C,522079,7,-,1858,40.68428474,171,8.577662356735415,right
YGR016W,YGR016W,522239,7,+,1859,40.68428474,171,7.7809813360033635,right
YGR017W,YGR017W,523616,7,+,1860,42.70508474,175,11.55419378363249,right
YGR019W,UGA1,525192,7,+,1861,43.71558474,177,10.786225562271834,right
YGR020C,VMA7,527394,7,-,1862,45.23118474,180,12.71428113313992,right
YGR021W,YGR021W,527620,7,+,1863,45.23118474,180,9.949450061002103,right
YGR023W,MTL1,529108,7,+,1864,45.736384740000005,181,7.593006583135949,right
YGR024C,THG1,532604,7,-,1865,46.74678474,183,11.071695781239637,right
YGR026W,YGR026W,532846,7,+,1866,46.74678474,183,11.816985896617082,right
YGR029W,ERV1,543554,7,+,1867,51.29378474,192,10.493870588799323,late_trough
YGR030C,POP6,546173,7,-,1868,49.77808474,189,9.234469423181201,left
YGR031W,YGR031W,546370,7,+,1869,49.77808474,189,10.129365149669399,right
YGR031C-A,NAG1,547300,7,-,1870,51.29378474,192,5.880477004396478,right
YGR032W,GSC2,548103,7,+,1871,51.29378474,192,12.71701480904194,left
YGR033C,TIM21,555098,7,-,1872,45.23118474,180,10.879132523312201,left
YGR034W,RPL26B,555786,7,+,1873,45.23118474,180,16.329145235264697,left
YGR035C,YGR035C,557513,7,-,1874,41.69468474,173,7.783396628756723,left
YGR035W-A,YGR035W-A,557565,7,+,1875,41.69468474,173,4.874577092143475,left
YGR040W,KSS1,575146,7,+,1876,35.63218474,161,11.56862337923072,left
YGR041W,BUD9,577127,7,+,1877,35.63218474,161,8.833969890487696,right
YGR042W,YGR042W,579458,7,+,1878,36.13738474,162,9.21243779192416,right
YGR043C,NQM1,581692,7,-,1879,38.66338474,167,7.271912140001234,right
YGR044C,RME1,583968,7,-,1880,38.66338474,167,9.526426461616675,right
YGR046W,TAM41,584766,7,+,1881,38.66338474,167,10.030804829824786,right
YGR047C,TFC4,589483,7,-,1882,44.22078474,178,11.064402529206328,right
YGR048W,UFD1,589772,7,+,1883,44.22078474,178,10.722542669526037,left
YGR049W,SCM4,591266,7,+,1884,42.70508474,175,10.27948617611011,early_peak
YGR052W,FMP48,593466,7,+,1885,46.24158474,182,6.719919385305603,right
YGR053C,YGR053C,595953,7,-,1886,47.25208474,184,7.0991430286322466,right
YGR054W,YGR054W,596523,7,+,1887,47.25208474,184,12.728825646219127,right
YGR055W,MUP1,599368,7,+,1888,47.25208474,184,14.942700472068879,right
YGR056W,RSC1,601572,7,+,1889,48.76768474,187,10.754785287327561,right
YGR057C,LST7,605575,7,-,1890,49.77808474,189,9.446050163089803,right
YGR058W,PEF1,606106,7,+,1891,49.77808474,189,8.860723280216781,right
YGR059W,SPR3,607563,7,+,1892,51.79898474,193,5.859552903054244,late_trough
YGR060W,ERG25,610519,7,+,1893,51.29378474,192,14.180449300868432,early_peak
YGR061C,ADE6,616003,7,-,1894,52.30418474,194,14.534143144452043,late_trough
YGR062C,COX18,617287,7,-,1895,51.79898474,193,9.594382371930157,left
YGR063C,SPT4,617832,7,-,1896,51.79898474,193,12.047720191152695,right
YGR065C,VHT1,619985,7,-,1897,52.30418474,194,11.805686565951824,right
YGR066C,YGR066C,621799,7,-,1898,52.30418474,194,5.899557594927104,right
YGR067C,YGR067C,624786,7,-,1899,52.30418474,194,7.253112980687595,left
YGR068C,ART5,627158,7,-,1900,50.788584740000005,191,9.192257342049269,left
YGR070W,ROM1,627767,7,+,1901,50.788584740000005,191,10.321413838329924,left
YGR071C,YGR071C,634137,7,-,1902,48.262484740000005,186,10.660209957775418,left
YGR072W,UPF3,634265,7,+,1903,48.262484740000005,186,10.382920508669539,left
YGR074W,SMD1,635680,7,+,1904,46.74678474,183,9.887634982727628,left
YGR075C,PRP38,636916,7,-,1905,46.74678474,183,8.594920951234137,right
YGR076C,MRPL25,637629,7,-,1906,46.74678474,183,9.938413006234855,left
YGR077C,PEX8,639522,7,-,1907,46.24158474,182,10.693866920219946,left
YGR078C,PAC10,640403,7,-,1908,46.24158474,182,11.397197325583111,right
YGR079W,YGR079W,640825,7,+,1909,46.24158474,182,10.181532161038652,left
YGR080W,TWF1,641981,7,+,1910,45.23118474,180,10.962901492456762,left
YGR081C,SLX9,643810,7,-,1911,44.22078474,178,10.77768106442928,left
YGR082W,TOM20,643998,7,+,1912,44.22078474,178,11.2179406965831,left
YGR083C,GCD2,646891,7,-,1913,42.70508474,175,12.455857438427298,left
YGR084C,MRP13,648090,7,-,1914,41.69468474,173,10.542323657966863,left
YGR085C,RPL11B,648931,7,-,1915,41.69468474,173,13.016056777702973,left
YGR086C,PIL1,650726,7,-,1916,40.17908474,170,13.40037603727775,left
YGR087C,PDC6,653276,7,-,1917,37.14778474,164,6.144765912369779,left
YGR088W,CTT1,654715,7,+,1918,37.14778474,164,8.635685130168394,right
YGR089W,NNF2,656681,7,+,1919,37.65298474,165,11.524540386975172,late_trough
YGR090W,UTP22,662082,7,+,1920,36.13738474,162,13.156173800429825,early_peak
YGR091W,PRP31,666272,7,+,1921,36.64258474,163,10.229035859273482,right
YGR092W,DBF2,668128,7,+,1922,38.15818474,166,9.784306336198062,right
YGR093W,YGR093W,670323,7,+,1923,40.17908474,170,10.703044271685089,right
YGR094W,VAS1,672223,7,+,1924,41.69468474,173,16.185869834713728,right
YGR095C,RRP46,676385,7,-,1925,47.75728474,185,10.481363203625854,right
YGR096W,TPC1,676550,7,+,1926,47.75728474,185,8.480867514748367,right
YGR097W,ASK10,678467,7,+,1927,50.788584740000005,191,11.74379287012058,late_trough
YGR098C,ESP1,687709,7,-,1928,49.77808474,189,12.100775790648855,left
YGR099W,TEL2,687835,7,+,1929,49.77808474,189,10.516044449154327,right
YGR100W,MDR1,690106,7,+,1930,49.77808474,189,11.665836024522868,left
YGR101W,PCP1,693342,7,+,1931,47.75728474,185,10.477338804786363,left
YGR102C,YGR102C,695142,7,-,1932,45.736384740000005,181,9.261046206246625,left
YGR103W,NOP7,695367,7,+,1933,45.736384740000005,181,13.462045238360425,left
YGR104C,SRB5,698437,7,-,1934,45.23118474,180,9.65360740008026,left
YGR105W,VMA21,698551,7,+,1935,45.23118474,180,11.100273691937936,left
YGR106C,VOA1,699844,7,-,1936,42.70508474,175,13.617896378357825,left
YGR108W,CLB1,703419,7,+,1937,40.17908474,170,13.291496811495696,left
YGR110W,CLD1,713709,7,+,1938,37.65298474,165,8.074165374977428,left
YGR111W,YGR111W,715738,7,+,1939,37.65298474,165,10.847650194444942,right
YGR112W,SHY1,717301,7,+,1940,37.65298474,165,10.016172204236529,right
YGR113W,DAM1,718842,7,+,1941,37.65298474,165,10.223533781594739,right
YGR116W,SPT6,720359,7,+,1942,41.18948474,172,14.115948513042346,right
YGR117C,YGR117C,726489,7,-,1943,43.71558474,177,10.795860900620571,right
YGR118W,RPS23A,726952,7,+,1944,43.71558474,177,15.251347503332102,left
YGR119C,NUP57,729781,7,-,1945,43.21038474,176,12.109244707132769,left
YGR120C,COG2,730855,7,-,1946,43.21038474,176,10.121485176096517,right
YGR121C,MEP1,733184,7,-,1947,48.76768474,187,10.506121695284975,right
YGR121W-A,YGR121W-A,733197,7,+,1948,48.76768474,187,6.918741888203087,right
YGR122W,YGR122W,733793,7,+,1949,48.76768474,187,9.899619643086188,right
YGR123C,PPT1,738270,7,-,1950,51.79898474,193,11.82074375939277,right
YGR124W,ASN2,739916,7,+,1951,52.30418474,194,14.850249773125439,right
YGR125W,YGR125W,742104,7,+,1952,52.80938474,195,12.168405225937425,late_trough
YGR126W,YGR126W,745723,7,+,1953,51.79898474,193,8.581564226540525,left
YGR127W,YGR127W,746696,7,+,1954,51.79898474,193,8.833840866848458,left
YGR128C,UTP8,750118,7,-,1955,49.77808474,189,11.98487418009021,left
YGR129W,SYF2,750352,7,+,1956,49.77808474,189,9.044007131436405,left
YGR130C,YGR130C,753978,7,-,1957,47.25208474,184,12.15983565323133,left
YGR131W,FHN1,754606,7,+,1958,47.25208474,184,7.945145708531655,right
YGR132C,PHB1,756504,7,-,1959,47.25208474,184,12.138722252321099,right
YGR133W,PEX4,756927,7,+,1960,47.25208474,184,8.408389447653214,left
YGR134W,CAF130,757614,7,+,1961,46.24158474,182,11.366979250001549,left
YGR135W,PRE9,761315,7,+,1962,43.71558474,177,12.458684976014272,left
YGR136W,LSB1,762412,7,+,1963,43.71558474,177,11.460489934766244,left
YGR138C,TPO2,765887,7,-,1964,41.69468474,173,9.897034073943022,left
YGR140W,CBF2,767485,7,+,1965,39.67388474,169,11.073587179008598,left
YGR141W,VPS62,770550,7,+,1966,38.15818474,166,10.237947477875672,left
YGR142W,BTN2,772396,7,+,1967,36.64258474,163,11.47884928724668,left
YGR143W,SKN1,774726,7,+,1968,36.13738474,162,9.594588058511484,left
YGR144W,THI4,780143,7,+,1969,33.61128474,157,6.8774442204392034,early_peak
YGR145W,ENP2,781713,7,+,1970,34.116484740000004,158,12.014599058857218,right
YGR146C,ECL1,785156,7,-,1971,39.16868474,168,10.39029577372909,right
YGR146C-A,YGR146C-A,785494,7,-,1972,39.16868474,168,5.433015296158544,right
YGR147C,NAT2,786984,7,-,1973,39.16868474,168,11.190279902426095,right
YGR149W,YGR149W,788628,7,+,1974,41.18948474,172,9.942790129223326,right
YGR150C,CCM1,793095,7,-,1975,41.69468474,173,11.435838853340485,right
YGR152C,RSR1,795658,7,-,1976,41.69468474,173,11.196970522716626,right
YGR153W,YGR153W,796072,7,+,1977,41.69468474,173,8.90348836588484,right
YGR154C,GTO1,798179,7,-,1978,42.70508474,175,9.133254885652779,right
YGR155W,CYS4,798508,7,+,1979,42.70508474,175,15.103025955385627,right
YGR156W,PTI1,800413,7,+,1980,44.22078474,178,9.529189391795201,right
YGR157W,CHO2,802188,7,+,1981,44.22078474,178,14.963204403177585,left
YGR158C,MTR3,806086,7,-,1982,41.69468474,173,10.617069993934617,left
YGR159C,NSR1,807701,7,-,1983,40.68428474,171,13.601854333203624,left
YGR163W,GTR2,827496,7,+,1984,28.55918474,147,10.723355711386295,early_peak
YGR165W,MRPS35,829062,7,+,1985,29.06438474,148,11.28327829695785,right
YGR166W,TRS65,830436,7,+,1986,29.06438474,148,10.4487175144378,left
YGR167W,CLC1,832403,7,+,1987,28.55918474,147,12.01053487085268,early_peak
YGR168C,YGR168C,834524,7,-,1988,29.56958474,149,9.423308366344017,right
YGR169C,PUS6,835930,7,-,1989,31.59048474,153,9.369179782075031,right
YGR169C-A,YGR169C-A,836729,7,-,1990,31.59048474,153,9.784021411769839,right
YGR170W,PSD2,837087,7,+,1991,33.10608474,156,11.632132724902421,right
YGR171C,MSM1,842575,7,-,1992,34.116484740000004,158,10.231185465170228,right
YGR172C,YIP1,843617,7,-,1993,36.13738474,162,11.174224301631929,right
YGR173W,RBG2,843804,7,+,1994,36.13738474,162,11.652399699439261,right
YGR174C,CBP4,846354,7,-,1995,37.14778474,164,9.191117682259867,right
YGR174W-A,YGR174W-A,846532,7,+,1996,37.14778474,164,6.027212681253961,right
YGR175C,ERG1,848522,7,-,1997,38.66338474,167,14.406288254521218,right
YGR177C,ATF2,850500,7,-,1998,40.68428474,171,10.326504936758,right
YGR178C,PBP1,853444,7,-,1999,45.736384740000005,181,13.390847694433106,right
YGR179C,OKP1,854938,7,-,2000,45.736384740000005,181,9.895505586744253,right
YGR180C,RNR4,856511,7,-,2001,48.76768474,187,13.836690718012699,right
YGR181W,TIM13,858213,7,+,2002,49.77808474,189,10.620057074383688,late_trough
YGR183C,QCR9,859547,7,-,2003,49.27288474,188,10.77054754732484,left
YGR184C,UBR1,866128,7,-,2004,43.71558474,177,13.251329976609338,left
YGR185C,TYS1,867553,7,-,2005,41.18948474,172,13.778099491425667,left
YGR186W,TFG1,867765,7,+,2006,41.18948474,172,12.709182262488143,left
YGR187C,HGH1,871502,7,-,2007,39.16868474,168,11.363464940003396,left
YGR188C,BUB1,875163,7,-,2008,34.62168474,159,10.480660196969998,left
YGR189C,CRH1,878271,7,-,2009,32.60088474,155,13.639482754168778,early_peak
YGR193C,PDX1,885831,7,-,2010,50.28328474,190,11.696379084146768,late_trough
YGR194C,XKS1,887857,7,-,2011,39.16868474,168,9.493521490568522,left
YGR195W,SKI6,888777,7,+,2012,39.16868474,168,10.733810197081642,left
YGR196C,FYV8,892246,7,-,2013,34.62168474,159,10.933784428953084,early_peak
YGR197C,SNG1,894347,7,-,2014,39.67388474,169,11.0248852891808,right
YGR198W,YPP1,894657,7,+,2015,39.67388474,169,12.263412172709938,left
YGR199W,PMT6,897475,7,+,2016,36.64258474,163,11.398145377287438,early_peak
YGR200C,ELP2,902330,7,-,2017,41.69468474,173,12.66994654118535,right
YGR201C,YGR201C,903202,7,-,2018,41.69468474,173,9.313161226254714,right
YGR202C,PCT1,904748,7,-,2019,41.69468474,173,10.185950253986965,right
YGR203W,YCH1,905227,7,+,2020,43.21038474,176,10.307361017115005,right
YGR204W,ADE3,905896,7,+,2021,43.21038474,176,14.452155918041985,right
YGR204C-A,YGR204C-A,909174,7,-,2022,43.21038474,176,4.9176143745403476,right
YGR205W,YGR205W,909084,7,+,2023,43.21038474,176,9.011173405754258,right
YGR206W,MVB12,910409,7,+,2024,43.21038474,176,9.265166009067391,right
YGR207C,YGR207C,911659,7,-,2025,43.71558474,177,11.039884458636969,right
YGR208W,SER2,911864,7,+,2026,43.71558474,177,11.297363628382982,right
YGR209C,TRX2,913281,7,-,2027,44.72598474,179,12.526272432632055,right
YGR210C,YGR210C,914783,7,-,2028,44.72598474,179,12.499050141000389,right
YGR211W,ZPR1,915140,7,+,2029,45.736384740000005,181,12.674221172625915,right
YGR212W,SLI1,917037,7,+,2030,46.74678474,183,9.105710968397847,right
YGR213C,RTA1,919861,7,-,2031,47.25208474,184,6.975749350461688,right
YGR214W,RPS0A,920557,7,+,2032,47.25208474,184,15.944676379252464,right
YGR215W,RSM27,922125,7,+,2033,48.262484740000005,186,9.879989761227103,right
YGR216C,GPI1,924510,7,-,2034,49.77808474,189,10.65983158317748,right
YGR217W,CCH1,924656,7,+,2035,49.77808474,189,11.978843356480786,right
YGR218W,CRM1,932243,7,+,2036,52.30418474,194,13.63650754593297,right
YGR220C,MRPL9,936890,7,-,2037,52.80938474,195,10.889958544892936,right
YGR221C,TOS2,938992,7,-,2038,53.81978474,197,7.745829237489665,right
YGR222W,PET54,939924,7,+,2039,53.81978474,197,9.558929588829995,right
YGR223C,HSV2,942275,7,-,2040,53.81978474,197,10.25985835401829,right
YGR224W,AZR1,942806,7,+,2041,53.81978474,197,3.6860396020684307,right
YGR225W,AMA1,945039,7,+,2042,53.81978474,197,5.7336202371370195,right
YGR227W,DIE2,947353,7,+,2043,53.81978474,197,10.184775335096884,left
YGR229C,SMI1,951176,7,-,2044,53.31458474,196,12.886743712080746,left
YGR230W,BNS1,952033,7,+,2045,53.31458474,196,8.86944191691867,left
YGR235C,YGR235C,962092,7,-,2046,52.80938474,195,10.423509365279696,left
YGR236C,SPG1,962817,7,-,2047,52.80938474,195,6.123599082564579,left
YGR237C,YGR237C,965744,7,-,2048,50.28328474,190,10.661450195574249,left
YGR238C,KEL2,968688,7,-,2049,48.262484740000005,186,9.264897768695567,left
YGR239C,PEX21,970130,7,-,2050,47.25208474,184,9.551867720088765,left
YGR240C,PFK1,973982,7,-,2051,45.23118474,180,15.974578850432495,left
YGR240C-A,YGR240C-A,974777,7,-,2052,45.23118474,180,6.776855032178823,left
YGR241C,YAP1802,976749,7,-,2053,42.70508474,175,10.93290791871804,early_peak
YGR243W,FMP43,977277,7,+,2054,43.71558474,177,7.131794355637085,right
YGR244C,LSC2,979428,7,-,2055,43.71558474,177,12.004983261488306,right
YGR245C,SDA1,982156,7,-,2056,44.72598474,179,12.699083321851537,late_trough
YGR246C,BRF1,984302,7,-,2057,44.22078474,178,10.581702827363662,left
YGR247W,CPD1,984836,7,+,2058,44.22078474,178,9.657721350667554,right
YGR248W,SOL4,985972,7,+,2059,46.74678474,183,6.919434540181048,late_trough
YGR249W,MGA1,987783,7,+,2060,46.24158474,182,6.684930011542041,left
YGR250C,YGR250C,993773,7,-,2061,44.22078474,178,11.873373904850821,left
YGR251W,YGR251W,995612,7,+,2062,43.71558474,177,9.584890168687089,left
YGR252W,GCN5,996798,7,+,2063,43.71558474,177,10.92310217493145,right
YGR253C,PUP2,999188,7,-,2064,45.736384740000005,181,12.640774275411454,right
YGR254W,ENO1,1000891,7,+,2065,45.736384740000005,181,15.960154072423887,right
YGR255C,COQ6,1004046,7,-,2066,49.77808474,189,11.041882637002342,right
YGR256W,GND2,1004567,7,+,2067,49.77808474,189,7.608468166879836,right
YGR257C,MTM1,1007410,7,-,2068,50.788584740000005,191,11.406902482603588,right
YGR258C,RAD2,1010795,7,-,2069,51.79898474,193,10.877290639656646,right
YGR260W,TNA1,1012492,7,+,2070,51.79898474,193,12.99293360380705,right
YGR261C,APL6,1016787,7,-,2071,51.79898474,193,12.215749831692776,right
YGR262C,BUD32,1017789,7,-,2072,52.30418474,194,10.187520264559938,right
YGR263C,SAY1,1019303,7,-,2073,52.30418474,194,8.977666194645334,right
YGR264C,MES1,1021905,7,-,2074,52.80938474,195,14.433183122637361,right
YGR266W,YGR266W,1022593,7,+,2075,52.80938474,195,11.619719009358066,right
YGR267C,FOL2,1025911,7,-,2076,53.31458474,196,12.41692226943868,right
YGR268C,HUA1,1026680,7,-,2077,53.31458474,196,10.372485337866774,right
YGR270W,YTA7,1026904,7,+,2078,53.31458474,196,12.873593367522444,right
YGR274C,TAF1,1043117,7,-,2079,53.81978474,197,11.752394310035333,right
YGR275W,RTT102,1043263,7,+,2080,53.81978474,197,10.41215987194649,left
YGR276C,RNH70,1045495,7,-,2081,53.31458474,196,11.015548920542354,left
YGR277C,CAB4,1046567,7,-,2082,53.31458474,196,10.717823299558841,right
YGR278W,CWC22,1046722,7,+,2083,53.31458474,196,9.936909261503455,left
YGR279C,SCW4,1050054,7,-,2084,52.80938474,195,15.241073222413757,early_peak
YGR281W,YOR1,1052644,7,+,2085,53.31458474,196,12.8596517214998,late_trough
YGR282C,BGL2,1058749,7,-,2086,51.79898474,193,14.471330198879519,left
YGR283C,YGR283C,1060068,7,-,2087,50.788584740000005,191,10.220989841358236,left
YGR284C,ERV29,1061640,7,-,2088,49.27288474,188,12.224966053401936,early_peak
YGR285C,ZUO1,1063186,7,-,2089,49.77808474,189,14.81366203593438,right
YGR286C,BIO2,1065051,7,-,2090,49.77808474,189,10.905865831613733,right
YGR287C,IMA1,1069127,7,-,2091,50.788584740000005,191,9.027679638421262,right
YGR288W,MAL13,1070302,7,+,2092,50.788584740000005,191,8.975636959254517,left
YGR289C,MAL11,1075813,7,-,2093,50.28328474,190,8.350505995667566,left
YHL047C,ARN2,10238,8,-,2094,48.262484740000005,186,11.539146185715511,right
YHL040C,ARN1,21010,8,-,2095,52.30418474,194,12.253436497884884,right
YHL039W,EFM1,21732,8,+,2096,52.30418474,194,11.201920388065117,right
YHL038C,CBP2,25545,8,-,2097,52.30418474,194,10.660761406038251,right
YHL036W,MUP3,26212,8,+,2098,52.30418474,194,10.17285418285613,left
YHL035C,VMR1,32855,8,-,2099,51.29378474,192,12.329154106209877,left
YHL034C,SBP1,34197,8,-,2100,49.27288474,188,13.080291578998485,early_peak
YHL032C,GUT1,38588,8,-,2101,50.28328474,190,11.040052677113906,late_trough
YHL030W,ECM29,40029,8,+,2102,49.27288474,188,12.959444436538787,left
YHL029C,OCA5,47990,8,-,2103,47.75728474,185,11.16200285953884,left
YHL028W,WSC4,48242,8,+,2104,47.75728474,185,11.63076633149806,right
YHL027W,RIM101,51014,8,+,2105,49.27288474,188,11.17363001761039,late_trough
YHL026C,YHL026C,54279,8,-,2106,42.19988474,174,8.069709476983698,left
YHL025W,SNF6,54793,8,+,2107,42.19988474,174,11.658964511203411,left
YHL024W,RIM4,56483,8,+,2108,41.69468474,173,7.77770155141545,left
YHL023C,NPR3,62600,8,-,2109,37.14778474,164,11.161247055072923,left
YHL022C,SPO11,64157,8,-,2110,37.14778474,164,7.038329366404797,right
YHL021C,AIM17,65920,8,-,2111,37.65298474,165,10.007424845804138,right
YHL020C,OPI1,67541,8,-,2112,40.17908474,170,11.793641413521154,right
