orf_name,gene,chr,cat,start,stop,strand,classification,length,manually_curated,promoter_start,promoter_end,gene_body_start,gene_body_end,left_end,right_end,park_TSS,park_PAS,TSS,PAS
YER019C-A,SBH2,5,gene,194273,194539,-,Verified,266,False,194593.0,194893.0,194093.0,194593.0,194219,194593.0,194593.0,194219.0,194593.0,194219.0
YER020W,GPA2,5,gene,195168,196517,+,Verified,1349,False,194775.0,195075.0,195075.0,195575.0,195075,196692.0,195075.0,196692.0,195075.0,196692.0
YER021W,RPN3,5,gene,196948,198519,+,Verified,1571,False,196587.0,196887.0,196887.0,197387.0,196887,198646.0,196887.0,198646.0,196887.0,198646.0
YER022W,SRB4,5,gene,198812,200875,+,Verified,2063,False,198477.0,198777.0,198777.0,199277.0,198777,200975.0,198777.0,200975.0,198777.0,200975.0
YER023W,PRO3,5,gene,201076,201936,+,Verified,860,False,200741.0,201041.0,201041.0,201541.0,201041,202006.0,201041.0,202006.0,201041.0,202006.0
YER024W,YAT2,5,gene,202192,204963,+,Verified,2771,,201892.0,202192.0,202192.0,202692.0,202192,204963.0,,,202192.0,204963.0
YER025W,GCD11,5,gene,205251,206834,+,Verified,1583,False,204926.0,205226.0,205226.0,205726.0,205226,207095.0,205226.0,207095.0,205226.0,207095.0
YER026C,CHO1,5,gene,207644,208474,-,Verified,830,False,208506.0,208806.0,208006.0,208506.0,207516,208506.0,208506.0,207516.0,208506.0,207516.0
YER027C,GAL83,5,gene,208979,210232,-,Verified,1253,False,210305.0,210605.0,209805.0,210305.0,208963,210305.0,210305.0,208963.0,210305.0,208963.0
YER028C,MIG3,5,gene,210692,211876,-,Verified,1184,False,211906.0,212206.0,211406.0,211906.0,210637,211906.0,211906.0,210637.0,211906.0,210637.0
YER029C,SMB1,5,gene,212587,213177,-,Verified,590,False,213244.0,213544.0,212744.0,213244.0,212508,213244.0,213244.0,212508.0,213244.0,212508.0
YER030W,CHZ1,5,gene,213437,213898,+,Verified,461,False,213130.0,213430.0,213430.0,213930.0,213430,214023.0,213430.0,214023.0,213430.0,214023.0
YER031C,YPT31,5,gene,214076,214747,-,Verified,671,False,214782.0,215082.0,214282.0,214782.0,213867,214782.0,214782.0,213867.0,214782.0,213867.0
YER032W,FIR1,5,gene,215063,217693,+,Verified,2630,False,214708.0,215008.0,215008.0,215508.0,215008,217884.0,215008.0,217884.0,215008.0,217884.0
YER033C,ZRG8,5,gene,218057,221287,-,Verified,3230,,221287.0,221587.0,220787.0,221287.0,218057,221287.0,,,221287.0,218057.0
YER034W,YER034W,5,gene,221846,222403,+,Uncharacterized,557,False,221534.0,221834.0,221834.0,222334.0,221834,222619.0,221834.0,222619.0,221834.0,222619.0
YER035W,EDC2,5,gene,222639,223076,+,Verified,437,False,222265.0,222565.0,222565.0,223065.0,222565,223214.0,222565.0,223214.0,222565.0,223214.0
YER036C,ARB1,5,gene,223367,225199,-,Verified,1832,False,225233.0,225533.0,224733.0,225233.0,223262,225233.0,225233.0,223262.0,225233.0,223262.0
YER037W,PHM8,5,gene,225889,226854,+,Verified,965,False,225509.0,225809.0,225809.0,226309.0,225809,226854.0,225809.0,,225809.0,226854.0
YER038C,KRE29,5,gene,226858,228252,-,Verified,1394,False,228233.0,228533.0,227733.0,228233.0,226858,228233.0,228233.0,,228233.0,226858.0
YER039C,HVG1,5,gene,228456,229205,-,Verified,749,False,229503.0,229803.0,229003.0,229503.0,228321,229503.0,229503.0,228321.0,229503.0,228321.0
YER039C-A,YER039C-A,5,gene,229263,229481,-,Uncharacterized,218,False,229503.0,229803.0,229003.0,229503.0,229263,229503.0,229503.0,,229503.0,229263.0
YER040W,GLN3,5,gene,229795,231987,+,Verified,2192,False,229414.0,229714.0,229714.0,230214.0,229714,232250.0,229714.0,232250.0,229714.0,232250.0
YER041W,YEN1,5,gene,232461,234740,+,Verified,2279,False,232086.0,232386.0,232386.0,232886.0,232386,234903.0,232386.0,234903.0,232386.0,234903.0
YER042W,MXR1,5,gene,234937,235491,+,Verified,554,False,234618.0,234918.0,234918.0,235418.0,234918,235655.0,234918.0,235655.0,234918.0,235655.0
YER043C,SAH1,5,gene,235770,237119,-,Verified,1349,False,237144.0,237444.0,236644.0,237144.0,235553,237144.0,237144.0,235553.0,237144.0,235553.0
YER044C,ERG28,5,gene,237570,238016,-,Verified,446,False,238056.0,238356.0,237556.0,238056.0,237446,238056.0,238056.0,237446.0,238056.0,237446.0
YER044C-A,MEI4,5,gene,238460,239774,-,Verified,1314,False,239781.0,240081.0,239281.0,239781.0,238460,239781.0,239781.0,,239781.0,238460.0
YER045C,ACA1,5,gene,240032,241501,-,Verified,1469,False,241653.0,241953.0,241153.0,241653.0,239911,241653.0,241653.0,239911.0,241653.0,239911.0
YER046W,SPO73,5,gene,243180,243611,+,Verified,431,False,242867.0,243167.0,243167.0,243667.0,243167,243703.0,243167.0,243703.0,243167.0,243703.0
YER047C,SAP1,5,gene,243810,246503,-,Verified,2693,False,246692.0,246992.0,246192.0,246692.0,243678,246692.0,246692.0,243678.0,246692.0,243678.0
YER048C,CAJ1,5,gene,246982,248157,-,Verified,1175,False,248225.0,248525.0,247725.0,248225.0,246862,248225.0,248225.0,246862.0,248225.0,246862.0
YER048W-A,ISD11,5,gene,250718,251002,+,Verified,284,False,250338.0,250638.0,250638.0,251138.0,250638,251337.0,250638.0,251337.0,250638.0,251337.0
YER049W,TPA1,5,gene,251728,253662,+,Verified,1934,False,251411.0,251711.0,251711.0,252211.0,251711,253748.0,251711.0,253748.0,251711.0,253748.0
YER050C,RSM18,5,gene,253971,254387,-,Verified,416,False,254447.0,254747.0,253947.0,254447.0,253860,254447.0,254447.0,253860.0,254447.0,253860.0
YER051W,JHD1,5,gene,254656,256134,+,Verified,1478,False,254341.0,254641.0,254641.0,255141.0,254641,256352.0,254641.0,256352.0,254641.0,256352.0
YER052C,HOM3,5,gene,256375,257958,-,Verified,1583,False,258061.0,258361.0,257561.0,258061.0,256264,258061.0,258061.0,256264.0,258061.0,256264.0
YER053C,PIC2,5,gene,258737,259639,-,Verified,902,False,259858.0,260158.0,259358.0,259858.0,258579,259858.0,259858.0,258579.0,259858.0,258579.0
YER053C-A,YER053C-A,5,gene,260933,261046,-,Uncharacterized,113,False,261325.0,261625.0,260825.0,261325.0,260933,261325.0,261325.0,,261325.0,260933.0
YER054C,GIP2,5,gene,262052,263698,-,Verified,1646,,263698.0,263998.0,263198.0,263698.0,262052,263698.0,,,263698.0,262052.0
YER055C,HIS1,5,gene,264892,265785,-,Verified,893,False,265795.0,266095.0,265295.0,265795.0,264810,265795.0,265795.0,264810.0,265795.0,264810.0
YER056C,FCY2,5,gene,266512,268113,-,Verified,1601,False,268201.0,268501.0,267701.0,268201.0,266392,268201.0,268201.0,266392.0,268201.0,266392.0
YER056C-A,RPL34A,5,gene,269423,270185,-,Verified,762,False,270213.0,270513.0,269713.0,270213.0,269345,270213.0,270213.0,269345.0,270213.0,269345.0
YER057C,HMF1,5,gene,270737,271126,-,Verified,389,False,271170.0,271470.0,270670.0,271170.0,270654,271170.0,271170.0,270654.0,271170.0,270654.0
YER058W,PET117,5,gene,271768,272091,+,Verified,323,False,271437.0,271737.0,271737.0,272237.0,271737,272171.0,271737.0,272171.0,271737.0,272171.0
YER059W,PCL6,5,gene,272624,273886,+,Verified,1262,False,272164.0,272464.0,272464.0,272964.0,272464,273959.0,272464.0,273959.0,272464.0,273959.0
YER060W,FCY21,5,gene,274567,276153,+,Verified,1586,False,274129.0,274429.0,274429.0,274929.0,274429,276407.0,274429.0,276407.0,274429.0,276407.0
YER060W-A,FCY22,5,gene,276572,278164,+,Verified,1592,,276272.0,276572.0,276572.0,277072.0,276572,278164.0,,,276572.0,278164.0
YER061C,CEM1,5,gene,278298,279626,-,Verified,1328,False,279667.0,279967.0,279167.0,279667.0,278237,279667.0,279667.0,278237.0,279667.0,278237.0
YER062C,HOR2,5,gene,279930,280682,-,Verified,752,False,280749.0,281049.0,280249.0,280749.0,279744,280749.0,280749.0,279744.0,280749.0,279744.0
YER063W,THO1,5,gene,281710,282366,+,Verified,656,False,281350.0,281650.0,281650.0,282150.0,281650,282513.0,281650.0,282513.0,281650.0,282513.0
YER064C,YER064C,5,gene,282705,284222,-,Uncharacterized,1517,False,284330.0,284630.0,283830.0,284330.0,282448,284330.0,284330.0,282448.0,284330.0,282448.0
YER065C,ICL1,5,gene,285241,286914,-,Verified,1673,False,287183.0,287483.0,286683.0,287183.0,285125,287183.0,287183.0,285125.0,287183.0,285125.0
YER066W,RRT13,5,gene,290242,290799,+,Uncharacterized,557,False,289016.0,289316.0,289316.0,289816.0,289316,290939.0,289316.0,290939.0,289316.0,290939.0
YER067W,RGI1,5,gene,292066,292551,+,Verified,485,False,291691.0,291991.0,291991.0,292491.0,291991,292651.0,291991.0,292651.0,291991.0,292651.0
YER068W,MOT2,5,gene,293050,294813,+,Verified,1763,False,292660.0,292960.0,292960.0,293460.0,292960,294925.0,292960.0,294925.0,292960.0,294925.0
YER069W,ARG5%2C6,5,gene,295410,298001,+,Verified,2591,False,295052.0,295352.0,295352.0,295852.0,295352,298150.0,295352.0,298150.0,295352.0,298150.0
YER070W,RNR1,5,gene,298950,301616,+,Verified,2666,False,298612.0,298912.0,298912.0,299412.0,298912,301828.0,298912.0,301828.0,298912.0,301828.0
YER071C,YER071C,5,gene,301947,302327,-,Uncharacterized,380,False,302322.0,302622.0,301822.0,302322.0,301904,302322.0,302322.0,301904.0,302322.0,301904.0
YER072W,VTC1,5,gene,302806,303195,+,Verified,389,False,302489.0,302789.0,302789.0,303289.0,302789,303322.0,302789.0,303322.0,302789.0,303322.0
YER073W,ALD5,5,gene,304030,305592,+,Verified,1562,False,303475.0,303775.0,303775.0,304275.0,303775,305866.0,303775.0,305866.0,303775.0,305866.0
YER074W,RPS24A,5,gene,306323,307196,+,Verified,873,False,305972.0,306272.0,306272.0,306772.0,306272,307299.0,306272.0,307299.0,306272.0,307299.0
YER074W-A,YOS1,5,gene,307653,308123,+,Verified,470,False,307354.0,307654.0,307654.0,308154.0,307654,308197.0,307654.0,308197.0,307654.0,308197.0
YER075C,PTP3,5,gene,308413,311199,-,Verified,2786,False,311362.0,311662.0,310862.0,311362.0,308295,311362.0,311362.0,308295.0,311362.0,308295.0
YER076C,YER076C,5,gene,312590,313498,-,Uncharacterized,908,False,313977.0,314277.0,313477.0,313977.0,312440,313977.0,313977.0,312440.0,313977.0,312440.0
YER077C,YER077C,5,gene,314534,316600,-,Uncharacterized,2066,False,316584.0,316884.0,316084.0,316584.0,314456,316584.0,316584.0,314456.0,316584.0,314456.0
YER078C,ICP55,5,gene,316807,318342,-,Verified,1535,False,318567.0,318867.0,318067.0,318567.0,316737,318567.0,318567.0,316737.0,318567.0,316737.0
YER078W-A,YER078W-A,5,gene,318646,318810,+,Uncharacterized,164,False,318264.0,318564.0,318564.0,319064.0,318564,318810.0,318564.0,,318564.0,318810.0
YER079W,YER079W,5,gene,318920,319552,+,Uncharacterized,632,False,318544.0,318844.0,318844.0,319344.0,318844,319806.0,318844.0,319806.0,318844.0,319806.0
YER080W,AIM9,5,gene,319963,321846,+,Verified,1883,False,319645.0,319945.0,319945.0,320445.0,319945,321927.0,319945.0,321927.0,319945.0,321927.0
YER081W,SER3,5,gene,322686,324095,+,Verified,1409,False,322343.0,322643.0,322643.0,323143.0,322643,324274.0,322643.0,324274.0,322643.0,324274.0
YER082C,UTP7,5,gene,324272,325936,-,Verified,1664,False,325977.0,326277.0,325477.0,325977.0,324185,325977.0,325977.0,324185.0,325977.0,324185.0
YER083C,GET2,5,gene,326174,327031,-,Verified,857,False,327050.0,327350.0,326550.0,327050.0,326137,327050.0,327050.0,326137.0,327050.0,326137.0
YER085C,YER085C,5,gene,327619,328140,-,Uncharacterized,521,,328140.0,328440.0,327640.0,328140.0,327619,328140.0,,,328140.0,327619.0
YER086W,ILV1,5,gene,328477,330207,+,Verified,1730,False,328078.0,328378.0,328378.0,328878.0,328378,330347.0,328378.0,330347.0,328378.0,330347.0
YER087W,AIM10,5,gene,330576,332306,+,Verified,1730,False,330202.0,330502.0,330502.0,331002.0,330502,332375.0,330502.0,332375.0,330502.0,332375.0
YER087C-B,SBH1,5,gene,332582,332830,-,Verified,248,False,332871.0,333171.0,332371.0,332871.0,332375,332871.0,332871.0,332375.0,332871.0,332375.0
YER088C,DOT6,5,gene,333176,335188,-,Verified,2012,False,335278.0,335578.0,334778.0,335278.0,333042,335278.0,335278.0,333042.0,335278.0,333042.0
YER089C,PTC2,5,gene,335946,337340,-,Verified,1394,False,337653.0,337953.0,337153.0,337653.0,335871,337653.0,337653.0,335871.0,337653.0,335871.0
YER090W,TRP2,5,gene,337949,339472,+,Verified,1523,False,337557.0,337857.0,337857.0,338357.0,337857,339577.0,337857.0,339577.0,337857.0,339577.0
YER091C,MET6,5,gene,339864,342167,-,Verified,2303,False,342238.0,342538.0,341738.0,342238.0,339640,342238.0,342238.0,339640.0,342238.0,339640.0
YER092W,IES5,5,gene,342855,343232,+,Verified,377,False,342547.0,342847.0,342847.0,343347.0,342847,343488.0,342847.0,343488.0,342847.0,343488.0
YER093C,TSC11,5,gene,343320,347612,-,Verified,4292,False,347712.0,348012.0,347212.0,347712.0,343263,347712.0,347712.0,343263.0,347712.0,343263.0
YER093C-A,AIM11,5,gene,347912,348400,-,Verified,488,False,348414.0,348714.0,347914.0,348414.0,347784,348414.0,348414.0,347784.0,348414.0,347784.0
YER094C,PUP3,5,gene,348729,349346,-,Verified,617,False,349457.0,349757.0,348957.0,349457.0,348576,349457.0,349457.0,348576.0,349457.0,348576.0
YER095W,RAD51,5,gene,349980,351182,+,Verified,1202,False,349614.0,349914.0,349914.0,350414.0,349914,351418.0,349914.0,351418.0,349914.0,351418.0
YER096W,SHC1,5,gene,351698,353236,+,Verified,1538,,351398.0,351698.0,351698.0,352198.0,351698,353236.0,,,351698.0,353236.0
YER098W,UBP9,5,gene,355466,357730,+,Verified,2264,False,354985.0,355285.0,355285.0,355785.0,355285,357884.0,355285.0,357884.0,355285.0,357884.0
YER099C,PRS2,5,gene,358105,359061,-,Verified,956,False,359084.0,359384.0,358584.0,359084.0,358036,359084.0,359084.0,358036.0,359084.0,358036.0
YER100W,UBC6,5,gene,359562,360314,+,Verified,752,False,359185.0,359485.0,359485.0,359985.0,359485,360407.0,359485.0,360407.0,359485.0,360407.0
YER101C,AST2,5,gene,360502,361794,-,Verified,1292,False,361829.0,362129.0,361329.0,361829.0,360379,361829.0,361829.0,360379.0,361829.0,360379.0
YER102W,RPS8B,5,gene,362733,363702,+,Verified,969,False,362789.0,363089.0,363089.0,363589.0,363089,363845.0,363089.0,363845.0,363089.0,363845.0
YER103W,SSA4,5,gene,364589,366517,+,Verified,1928,False,364236.0,364536.0,364536.0,365036.0,364536,366646.0,364536.0,366646.0,364536.0,366646.0
YER104W,RTT105,5,gene,366802,367428,+,Verified,626,False,366462.0,366762.0,366762.0,367262.0,366762,367704.0,366762.0,367704.0,366762.0,367704.0
YER105C,NUP157,5,gene,367838,372013,-,Verified,4175,False,372035.0,372335.0,371535.0,372035.0,367781,372035.0,372035.0,367781.0,372035.0,367781.0
YER106W,MAM1,5,gene,372326,373234,+,Verified,908,,372026.0,372326.0,372326.0,372826.0,372326,373234.0,,,372326.0,373234.0
YER107C,GLE2,5,gene,373448,374545,-,Verified,1097,False,374722.0,375022.0,374222.0,374722.0,373311,374722.0,374722.0,373311.0,374722.0,373311.0
YER109C,FLO8,5,gene,375215,377614,-,Verified,2399,False,377806.0,378106.0,377306.0,377806.0,374940,377806.0,377806.0,374940.0,377806.0,374940.0
YER110C,KAP123,5,gene,378762,382103,-,Verified,3341,False,382212.0,382512.0,381712.0,382212.0,378611,382212.0,382212.0,378611.0,382212.0,378611.0
YER111C,SWI4,5,gene,382595,385876,-,Verified,3281,False,386197.0,386497.0,385697.0,386197.0,382437,386197.0,386197.0,382437.0,386197.0,382437.0
YER112W,LSM4,5,gene,387232,387795,+,Verified,563,False,386892.0,387192.0,387192.0,387692.0,387192,387889.0,387192.0,387889.0,387192.0,387889.0
YER113C,TMN3,5,gene,387932,390052,-,Verified,2120,False,390102.0,390402.0,389602.0,390102.0,387795,390102.0,390102.0,387795.0,390102.0,387795.0
YER114C,BOI2,5,gene,390590,393712,-,Verified,3122,False,394034.0,394334.0,393534.0,394034.0,390259,394034.0,394034.0,390259.0,394034.0,390259.0
YER115C,SPR6,5,gene,394292,394867,-,Verified,575,False,395117.0,395417.0,394617.0,395117.0,394180,395117.0,395117.0,394180.0,395117.0,394180.0
YER116C,SLX8,5,gene,395348,396172,-,Verified,824,False,396288.0,396588.0,395788.0,396288.0,395348,396288.0,396288.0,,396288.0,395348.0
YER117W,RPL23B,5,gene,396769,397653,+,Verified,884,False,396450.0,396750.0,396750.0,397250.0,396750,397717.0,396750.0,397717.0,396750.0,397717.0
YER118C,SHO1,5,gene,397952,399055,-,Verified,1103,False,399236.0,399536.0,398736.0,399236.0,397778,399236.0,399236.0,397778.0,399236.0,397778.0
YER119C,AVT6,5,gene,399496,400842,-,Verified,1346,False,400869.0,401169.0,400369.0,400869.0,399402,400869.0,400869.0,399402.0,400869.0,399402.0
YER120W,SCS2,5,gene,401135,401869,+,Verified,734,False,400810.0,401110.0,401110.0,401610.0,401110,401972.0,401110.0,401972.0,401110.0,401972.0
YER121W,YER121W,5,gene,402375,402719,+,Uncharacterized,344,False,402046.0,402346.0,402346.0,402846.0,402346,402719.0,402346.0,,402346.0,402719.0
YER122C,GLO3,5,gene,402871,404352,-,Verified,1481,False,404434.0,404734.0,403934.0,404434.0,402851,404434.0,404434.0,402851.0,404434.0,402851.0
YER123W,YCK3,5,gene,404813,406387,+,Verified,1574,False,404326.0,404626.0,404626.0,405126.0,404626,406729.0,404626.0,406729.0,404626.0,406729.0
YER124C,DSE1,5,gene,407342,409063,-,Verified,1721,False,409104.0,409404.0,408604.0,409104.0,407002,409104.0,409104.0,407002.0,409104.0,407002.0
YER125W,RSP5,5,gene,410189,412618,+,Verified,2429,False,409386.0,409686.0,409686.0,410186.0,409686,412983.0,409686.0,412983.0,409686.0,412983.0
YER126C,NSA2,5,gene,413394,414179,-,Verified,785,False,414207.0,414507.0,413707.0,414207.0,413203,414207.0,414207.0,413203.0,414207.0,413203.0
YER127W,LCP5,5,gene,414481,415554,+,Verified,1073,False,414170.0,414470.0,414470.0,414970.0,414470,415625.0,414470.0,415625.0,414470.0,415625.0
YER128W,YER128W,5,gene,415859,416470,+,Uncharacterized,611,False,415498.0,415798.0,415798.0,416298.0,415798,416711.0,415798.0,416711.0,415798.0,416711.0
YER129W,SAK1,5,gene,417281,420709,+,Verified,3428,False,416454.0,416754.0,416754.0,417254.0,416754,420957.0,416754.0,420957.0,416754.0,420957.0
YER130C,YER130C,5,gene,421115,422446,-,Uncharacterized,1331,False,422514.0,422814.0,422014.0,422514.0,420897,422514.0,422514.0,420897.0,422514.0,420897.0
YER131W,RPS26B,5,gene,423591,424311,+,Verified,720,False,423237.0,423537.0,423537.0,424037.0,423537,424432.0,423537.0,424432.0,423537.0,424432.0
YER132C,PMD1,5,gene,425188,430449,-,Verified,5261,False,430892.0,431192.0,430392.0,430892.0,425058,430892.0,430892.0,425058.0,430892.0,425058.0
YER133W,GLC7,5,gene,432495,433958,+,Verified,1463,False,432127.0,432427.0,432427.0,432927.0,432427,434186.0,432427.0,434186.0,432427.0,434186.0
YER134C,YER134C,5,gene,437267,437803,-,Uncharacterized,536,False,437850.0,438150.0,437350.0,437850.0,437017,437850.0,437850.0,437017.0,437850.0,437017.0
YER136W,GDI1,5,gene,439616,440971,+,Verified,1355,False,439222.0,439522.0,439522.0,440022.0,439522,441296.0,439522.0,441296.0,439522.0,441296.0
YER137C,YER137C,5,gene,441373,441819,-,Uncharacterized,446,False,441840.0,442140.0,441340.0,441840.0,441304,441840.0,441840.0,441304.0,441840.0,441304.0
YER138W-A,YER138W-A,5,gene,449474,449578,+,Uncharacterized,104,,449174.0,449474.0,449474.0,449974.0,449474,449578.0,,,449474.0,449578.0
YER139C,RTR1,5,gene,450563,451243,-,Verified,680,False,451347.0,451647.0,450847.0,451347.0,450359,451347.0,451347.0,450359.0,451347.0,450359.0
YER140W,YER140W,5,gene,451565,453235,+,Uncharacterized,1670,False,451224.0,451524.0,451524.0,452024.0,451524,453468.0,451524.0,453468.0,451524.0,453468.0
YER141W,COX15,5,gene,453459,454919,+,Verified,1460,False,453097.0,453397.0,453397.0,453897.0,453397,455159.0,453397.0,455159.0,453397.0,455159.0
YER142C,MAG1,5,gene,455146,456036,-,Verified,890,False,456099.0,456399.0,455599.0,456099.0,455060,456099.0,456099.0,455060.0,456099.0,455060.0
YER143W,DDI1,5,gene,456319,457605,+,Verified,1286,False,455962.0,456262.0,456262.0,456762.0,456262,457705.0,456262.0,457705.0,456262.0,457705.0
YER144C,UBP5,5,gene,457806,460223,-,Verified,2417,False,460233.0,460533.0,459733.0,460233.0,457669,460233.0,460233.0,457669.0,460233.0,457669.0
YER145C,FTR1,5,gene,460526,461740,-,Verified,1214,False,461762.0,462062.0,461262.0,461762.0,460359,461762.0,461762.0,460359.0,461762.0,460359.0
YER146W,LSM5,5,gene,462585,462866,+,Verified,281,False,462245.0,462545.0,462545.0,463045.0,462545,462962.0,462545.0,462962.0,462545.0,462962.0
YER147C,SCC4,5,gene,462968,464842,-,Verified,1874,False,464883.0,465183.0,464383.0,464883.0,462866,464883.0,464883.0,462866.0,464883.0,462866.0
YER148W,SPT15,5,gene,465303,466025,+,Verified,722,False,464815.0,465115.0,465115.0,465615.0,465115,466215.0,465115.0,466215.0,465115.0,466215.0
YER149C,PEA2,5,gene,466208,467470,-,Verified,1262,False,467522.0,467822.0,467022.0,467522.0,466131,467522.0,467522.0,466131.0,467522.0,466131.0
YER150W,SPI1,5,gene,468370,468816,+,Verified,446,False,468039.0,468339.0,468339.0,468839.0,468339,468983.0,468339.0,468983.0,468339.0,468983.0
YER151C,UBP3,5,gene,469686,472424,-,Verified,2738,False,472499.0,472799.0,471999.0,472499.0,469618,472499.0,472499.0,469618.0,472499.0,469618.0
YER152C,YER152C,5,gene,472657,473988,-,Verified,1331,False,474017.0,474317.0,473517.0,474017.0,472621,474017.0,474017.0,472621.0,474017.0,472621.0
YER153C,PET122,5,gene,474041,474805,-,Verified,764,False,474813.0,475113.0,474313.0,474813.0,474041,474813.0,474813.0,,474813.0,474041.0
YER154W,OXA1,5,gene,475020,476228,+,Verified,1208,False,474717.0,475017.0,475017.0,475517.0,475017,476294.0,475017.0,476294.0,475017.0,476294.0
YER155C,BEM2,5,gene,476345,482848,-,Verified,6503,False,482911.0,483211.0,482411.0,482911.0,476197,482911.0,482911.0,476197.0,482911.0,476197.0
YER156C,YER156C,5,gene,483325,484341,-,Uncharacterized,1016,False,484358.0,484658.0,483858.0,484358.0,483212,484358.0,484358.0,483212.0,484358.0,483212.0
YER157W,COG3,5,gene,484788,487193,+,Verified,2405,False,484473.0,484773.0,484773.0,485273.0,484773,487275.0,484773.0,487275.0,484773.0,487275.0
YER158C,YER158C,5,gene,488857,490578,-,Uncharacterized,1721,False,490795.0,491095.0,490295.0,490795.0,488733,490795.0,490795.0,488733.0,490795.0,488733.0
YER159C,BUR6,5,gene,491530,491958,-,Verified,428,False,492122.0,492422.0,491622.0,492122.0,491405,492122.0,492122.0,491405.0,492122.0,491405.0
YER161C,SPT2,5,gene,499347,500348,-,Verified,1001,False,500387.0,500687.0,499887.0,500387.0,499077,500387.0,500387.0,499077.0,500387.0,499077.0
YER162C,RAD4,5,gene,500630,502894,-,Verified,2264,False,502930.0,503230.0,502430.0,502930.0,500521,502930.0,502930.0,500521.0,502930.0,500521.0
YER163C,YER163C,5,gene,503084,503782,-,Uncharacterized,698,False,503791.0,504091.0,503291.0,503791.0,503042,503791.0,503791.0,503042.0,503791.0,503042.0
